,Magnitude,Place,Time,Longitude,Latitude,Depth
1459,4.5,Kuril Islands,1678718404795,149.3228,44.6462,35.0
1460,4.6,"138 km ESE of Kuril’sk, Russia",1678717797663,149.3487,44.5443,35.0
1461,4.2,"28 km ENE of Yilan, Taiwan",1678666311612,122.0317,24.8128,6.613
1462,4.7,"88 km SSE of Koshima, Japan",1678655872366,130.7241,29.4559,35.0
1463,4.2,"near the east coast of Honshu, Japan",1678652734100,142.3764,39.5736,88.63
1464,4.4,"Bonin Islands, Japan region",1678640033831,142.4009,28.9524,22.378
1465,4.2,"Volcano Islands, Japan region",1678605736518,143.3537,22.5819,128.877
1466,4.3,"99 km SSE of Koshima, Japan",1678596070947,130.8592,29.3854,34.279
1467,4.1,"11 km ESE of Nakashibetsu, Japan",1678583164554,145.103,43.5116,134.304
1468,4.9,"86 km WNW of Yomitan, Japan",1678577955992,126.936,26.676,98.535
1469,4.0,"7 km SW of Shiroishi, Japan",1678526317225,140.5604,37.9532,117.062
1470,4.2,"Izu Islands, Japan region",1678495004665,141.749,31.3442,10.0
1471,4.8,"Izu Islands, Japan region",1678493814774,141.7547,31.3438,10.0
1472,4.6,"near the east coast of Honshu, Japan",1678479225486,140.1093,35.7034,53.717
1473,4.8,"6 km NNE of Honch?, Japan",1678479159029,142.9465,42.182,58.269
1474,4.6,"Bonin Islands, Japan region",1678453055038,139.6131,28.4772,459.711
1475,4.0,"60 km NW of Tarama, Japan",1678395440390,124.2878,25.0565,140.832
1476,4.6,"111 km ESE of Shinmachi, Japan",1678371243769,141.38,34.6381,10.0
1477,3.9,"Hokkaido, Japan region",1678337596872,141.4391,44.8952,271.807
1478,4.5,"70 km SSW of Yonakuni, Japan",1678300340420,122.6314,23.9272,28.085
1479,4.5,"2 km N of Mito, Japan",1678283325033,140.4492,36.3756,56.674
1480,4.3,"Izu Islands, Japan region",1678264336679,138.7777,30.0769,428.522
1481,4.1,"175 km ESE of Iwaki, Japan",1678258382356,142.6587,36.3674,10.0
1482,4.1,"Maug Islands region, Northern Mariana Islands",1678182303263,144.9308,20.7997,137.978
1483,5.2,"73 km SSE of Kushiro, Japan",1678141487998,144.5598,42.3233,41.152
1484,4.5,"34 km SSE of Tomakomai, Japan",1678136847404,141.764,42.3499,126.71
1485,4.0,"10 km ENE of Shima, Japan",1678063594891,136.9453,34.3536,339.681
1486,4.5,"86 km E of Shikotan, Russia",1678058475137,147.8016,43.8111,35.0
1487,4.1,northwest of the Kuril Islands,1677976940755,146.7979,47.6751,415.091
1488,4.9,"123 km SSE of Itoman, Japan",1677935637008,128.3415,25.1919,10.0
1489,4.6,"Volcano Islands, Japan region",1677892150383,142.5315,24.4326,33.499
1490,4.4,"Volcano Islands, Japan region",1677884959758,142.5136,23.5884,78.417
1491,4.2,"72 km NNE of Otrada, Russia",1677875995446,146.2709,44.6474,178.585
1492,4.4,"64 km E of Hualien City, Taiwan",1677866250148,122.2408,23.9839,21.787
1493,4.4,Taiwan,1677854924198,121.9198,24.8605,111.635
1494,4.1,"20 km W of Makarov, Russia",1677846815309,142.5014,48.6345,11.029
1495,4.6,"Bonin Islands, Japan region",1677846411509,142.9603,27.3128,18.276
1496,4.4,"29 km SSE of Yilan, Taiwan",1677775739274,121.8587,24.5077,7.189
1497,4.9,Mariana Islands region,1677775290197,143.0212,21.6018,298.687
1498,4.4,"163 km SSE of Shimoda, Japan",1677747110859,139.4492,33.266,8.396
1499,4.5,"108 km S of Kushimoto, Japan",1677741539930,135.7364,32.4914,9.613
1500,5.0,"163 km SSE of Shimoda, Japan",1677739660400,139.5226,33.2865,18.235
1501,4.8,"51 km SE of Shikotan, Russia",1677737692267,147.1071,43.4257,47.847
1502,5.0,"157 km ESE of Kuril’sk, Russia",1677698990616,149.5786,44.4887,35.0
1503,4.5,"16 km N of Hasaki, Japan",1677691290327,140.8355,35.8845,74.874
1504,5.0,"Bonin Islands, Japan region",1677679162168,142.7793,27.4834,16.78
1505,4.1,"104 km S of Koshima, Japan",1677620462349,130.5327,29.2903,35.659
1506,4.2,"2 km SSE of Kuroda, Japan",1677603110263,136.7977,35.3309,300.763
1507,4.5,"9 km ESE of Asahi, Japan",1677599282985,140.7378,35.6758,44.173
1508,5.2,"276 km SSE of Katsuura, Japan",1677582728737,141.7018,32.932,10.0
1509,4.8,"69 km S of Kushiro, Japan",1677582581283,144.4147,42.3525,74.866
1510,4.1,"northwest of the Ryukyu Islands, Japan",1677571691428,126.8241,27.0982,10.0
1511,4.7,"20 km NE of Hasaki, Japan",1677556510518,140.9826,35.8736,44.433
1512,4.0,"Bonin Islands, Japan region",1677543955503,139.5243,27.9494,494.497
1513,4.6,"54 km ENE of Onagawa Ch?, Japan",1677524170001,142.0511,38.5684,56.039
1514,4.3,"Izu Islands, Japan region",1677483112571,141.5167,32.5003,20.349
1515,4.1,"46 km SE of Koseda, Japan",1677465918228,131.0091,30.1103,10.0
1516,4.2,"140 km SSE of Nemuro, Japan",1677438310642,146.5158,42.2682,10.0
1517,4.4,"86 km NE of Otrada, Russia",1677437935331,146.5059,44.6989,138.029
1518,4.5,"Volcano Islands, Japan region",1677423345896,140.9707,25.135,131.434
1519,4.2,"46 km E of Namie, Japan",1677405076716,141.5225,37.4449,46.468
1520,4.4,"168 km WSW of Basco, Philippines",1677361823381,120.3993,20.1216,10.0
1521,4.4,"Maug Islands region, Northern Mariana Islands",1677343714126,144.5386,20.9721,129.455
1522,4.6,"89 km NE of Hengchun, Taiwan",1677340997437,121.4044,22.5275,10.0
1523,6.0,"Hokkaido, Japan region",1677331663704,145.0212,42.8258,55.0
1524,5.0,"northwest of the Ryukyu Islands, Japan",1677320744311,126.7351,27.1053,10.0
1525,4.4,"26 km ESE of Tarama, Japan",1677316598620,124.9373,24.5731,42.841
1526,4.6,"16 km SSE of Wada, Japan",1677296953695,140.0785,34.898,68.259
1527,4.1,"8 km E of ?funato, Japan",1677286140859,141.8127,39.0723,64.17
1528,4.0,"162 km NW of Mikuni, Japan",1677246349746,134.9748,37.3376,385.142
1529,4.1,"38 km WSW of Fukaura, Japan",1677188958266,139.4892,40.5628,193.754
1530,4.3,"12 km E of Miyako, Japan",1677180218557,142.0799,39.6657,55.009
1531,4.4,"Bonin Islands, Japan region",1677122233218,143.4804,27.1702,10.0
1532,4.4,"Bonin Islands, Japan region",1677121913580,143.4573,27.1336,10.0
1533,4.4,"15 km E of Hualien City, Taiwan",1677100724223,121.7576,23.9695,11.421
1534,4.1,"Bonin Islands, Japan region",1677032243309,143.3839,27.0622,10.0
1535,4.4,"Bonin Islands, Japan region",1677031310985,143.5284,27.0881,10.0
1536,4.2,"Bonin Islands, Japan region",1677030339638,143.4901,27.1956,10.0
1537,4.3,"Bonin Islands, Japan region",1677027674989,141.2634,26.809,10.0
1538,4.9,"Bonin Islands, Japan region",1677027327901,143.4588,27.107,10.0
1539,5.1,"Bonin Islands, Japan region",1677002734251,143.5156,27.1222,15.728
1540,4.5,"76 km NNE of Yonakuni, Japan",1676998819694,123.3732,25.0636,147.522
1541,4.2,"73 km SSE of Hualien City, Taiwan",1676977296025,121.955,23.4,10.0
1542,4.2,"Bonin Islands, Japan region",1676946924661,143.4256,27.0268,10.0
1543,4.4,"Bonin Islands, Japan region",1676945491374,143.5007,27.1583,10.0
1544,4.3,"Bonin Islands, Japan region",1676942784301,143.4725,27.0834,10.0
1545,4.5,"Bonin Islands, Japan region",1676942067898,143.4432,27.1268,10.0
1546,4.4,"Bonin Islands, Japan region",1676937927488,143.426,27.1097,14.286
1547,4.3,"Bonin Islands, Japan region",1676935307906,143.3638,27.1369,10.0
1548,4.2,"143 km NNE of Hirara, Japan",1676931115937,125.6175,26.0661,114.015
1549,4.3,"Volcano Islands, Japan region",1676846626039,142.4373,23.2733,106.483
1550,5.0,"15 km SSW of Obihiro, Japan",1676832942999,143.121,42.7956,132.287
1551,4.1,"40 km E of Iwaki, Japan",1676796617833,141.3369,37.0134,66.991
1552,4.5,"7 km SW of Lugu, Taiwan",1676735349168,120.7125,23.693,19.786
1553,4.2,"Izu Islands, Japan region",1676693410092,142.5755,32.184,10.0
1554,4.2,"45 km E of Shikotan, Russia",1676660923934,147.2858,43.8127,57.307
1555,4.2,"Bonin Islands, Japan region",1676633361589,139.7747,27.9707,445.577
1556,4.4,"33 km NW of Ashiya, Japan",1676630325835,130.3669,34.0568,10.0
1557,4.1,"32 km ENE of Kuji, Japan",1676606393576,142.1305,40.2781,40.524
1558,5.2,"52 km E of Taira, Japan",1676598394233,128.6692,26.5537,29.734
1559,4.2,"182 km NNE of Yonakuni, Japan",1676597365018,123.4775,26.0585,273.147
1560,4.7,"12 km WSW of Hualien City, Taiwan",1676596970287,121.4889,23.9454,18.014
1561,4.3,"122 km SE of Kuril’sk, Russia",1676424727667,149.0066,44.4771,35.0
1562,4.3,"Izu Islands, Japan region",1676404298014,141.9862,31.1444,10.0
1563,4.5,"271 km ESE of Onagawa Ch?, Japan",1676344137315,144.4757,37.9138,10.0
1564,4.8,"64 km SSE of Akkeshi, Japan",1676312334427,145.0971,42.4829,29.312
1565,4.6,"60 km E of Minami-S?ma, Japan",1676250162867,141.6575,37.695,57.976
1566,4.4,"2 km NE of Basco, Philippines",1676237178933,121.9847,20.4629,124.972
1567,4.3,"near the east coast of Honshu, Japan",1676227472206,141.5982,40.4059,109.727
1568,4.4,"Bonin Islands, Japan region",1676218427521,141.8049,26.4721,52.063
1569,4.5,"Izu Islands, Japan region",1676215173703,141.9984,32.7573,17.314
1570,4.7,"64 km S of Hualien City, Taiwan",1676115348278,121.6211,23.3969,35.037
1571,4.2,"near the south coast of Honshu, Japan",1676112300492,137.3979,33.5051,337.97
1572,4.3,"17 km N of Shiraoi, Japan",1676105039507,141.3567,42.7082,122.288
1573,4.6,"Volcano Islands, Japan region",1676036230785,143.4746,24.8629,11.93
1574,4.3,"Izu Islands, Japan region",1676018758021,141.6154,31.0515,10.0
1575,4.5,"37 km ESE of Rishiri Town, Japan",1675967422381,141.6443,45.0572,279.74
1576,4.2,"Hokkaido, Japan region",1675938192545,142.8197,41.0059,46.936
1577,4.3,"101 km S of Koshima, Japan",1675920402103,130.5088,29.3184,29.711
1578,4.8,"67 km S of Hualien City, Taiwan",1675853399600,121.6164,23.3686,32.526
1579,4.4,"40 km SSW of Nemuro, Japan",1675838341852,145.3508,43.0018,52.923
1580,4.3,"52 km ESE of Hualien City, Taiwan",1675829919560,122.0522,23.7502,44.844
1581,4.0,"Izu Islands, Japan region",1675824252360,138.3409,30.3381,436.135
1582,4.2,"100 km SSE of Toba, Japan",1675818482261,137.2662,33.6464,355.629
1583,4.4,"Izu Islands, Japan region",1675745123679,141.9484,32.5112,10.0
1584,4.8,"38 km NE of Hualien City, Taiwan",1675714815847,121.8534,24.2348,20.266
1585,4.5,Kuril Islands,1675677132896,149.766,45.1685,74.608
1586,4.2,"177 km W of Naha, Japan",1675654335714,125.9397,26.5281,143.151
1587,4.6,"southwestern Ryukyu Islands, Japan",1675634928098,123.5063,24.5842,70.98
1588,4.7,"Bonin Islands, Japan region",1675634329441,143.4904,27.1901,10.0
1589,4.4,"254 km SE of Shinmachi, Japan",1675581818479,142.6431,33.8956,10.0
1590,4.4,"2 km SSW of Noda, Japan",1675581204733,139.8597,35.9252,90.659
1591,4.0,"Izu Islands, Japan region",1675580530785,137.64,30.5602,492.186
1592,4.2,Mariana Islands region,1675573916837,146.0461,20.4671,35.0
1593,4.4,"294 km SSE of Katsuura, Japan",1675562983699,141.7512,32.7725,10.0
1594,4.4,Kuril Islands,1675557932712,149.2316,44.8651,52.978
1595,5.8,"Izu Islands, Japan region",1675555399669,141.6605,32.655,11.0
1596,4.6,"Volcano Islands, Japan region",1675528839697,143.9952,22.8725,35.929
1597,4.4,Mariana Islands region,1675475482697,144.0206,21.4639,133.188
1598,4.1,"57 km SSE of ?funato, Japan",1675360703483,142.041,38.622,54.658
1599,4.1,"Izu Islands, Japan region",1675340131278,141.7094,32.6047,23.202
1600,4.3,"157 km E of Nago, Japan",1675334395261,129.5647,26.6426,14.839
1601,4.4,"Hokkaido, Japan region",1675306639527,145.9736,43.5003,94.012
1602,4.3,"111 km ESE of Kamaishi, Japan",1675297133796,142.9521,38.7397,40.663
1603,4.2,"Ryukyu Islands, Japan",1675236862258,130.53,29.33,33.338
1604,4.1,"Bonin Islands, Japan region",1675150130990,140.137,28.0207,434.535
1605,4.3,"Maug Islands region, Northern Mariana Islands",1675130679155,144.8286,20.0239,10.0
1606,4.5,"95 km SE of Ishinomaki, Japan",1675106143487,142.1119,37.8497,26.488
1607,5.1,"126 km SSW of Ishigaki, Japan",1675074312698,123.905,23.2239,10.0
1608,4.3,"6 km N of Y?ki, Japan",1675038730301,139.8797,36.3618,79.539
1609,3.9,"88 km SE of Ol’ga, Russia",1675030654113,136.1235,43.2327,348.879
1610,4.7,"4 km NNW of ?iso, Japan",1674994787177,139.2937,35.3532,146.936
1611,4.4,"Izu Islands, Japan region",1674946788937,142.1496,30.0471,10.0
1612,4.0,"Bonin Islands, Japan region",1674907780067,140.1231,27.1504,386.984
1613,4.2,"69 km SSE of Ishinomaki, Japan",1674799423600,141.6833,37.8662,59.34
1614,4.3,"Izu Islands, Japan region",1674749096671,137.5565,30.5458,485.923
1615,4.9,"149 km SSE of Yonakuni, Japan",1674741409919,123.4212,23.1742,10.0
1616,4.7,Mariana Islands region,1674685651357,146.2083,20.211,35.0
1617,4.9,"61 km E of Namie, Japan",1674608449643,141.6818,37.5882,52.61
1618,4.5,"Bonin Islands, Japan region",1674600898475,139.4243,27.9386,513.977
1619,4.1,"94 km SSE of Korsakov, Russia",1674526296855,143.2251,45.8451,332.784
1620,4.2,"74 km SW of Yonakuni, Japan",1674459583371,122.5742,23.9154,34.693
1621,4.2,"70 km S of Hirara, Japan",1674448506098,125.2957,24.1693,27.626
1622,5.2,"Volcano Islands, Japan region",1674442783591,142.9353,23.4481,44.85
1623,4.4,"off the coast of Hokkaido, Japan",1674393381809,146.6294,42.5955,22.831
1624,4.3,"Ryukyu Islands, Japan",1674352739676,130.0506,28.2639,29.821
1625,4.3,"59 km SE of Namie, Japan",1674299669784,141.5525,37.1807,44.118
1626,4.5,"57 km ENE of Namie, Japan",1674237941219,141.566,37.7473,61.691
1627,4.1,"35 km SSE of Kuril’sk, Russia",1674232872155,148.0752,44.943,10.628
1628,4.3,"149 km ESE of Katsuura, Japan",1674218502991,141.7096,34.4397,10.0
1629,5.0,"37 km ESE of ?funato, Japan",1674193708582,142.1003,38.9239,47.894
1630,4.3,"Hokkaido, Japan region",1674131081046,142.5275,41.3097,43.544
1631,4.5,"90 km SSE of Toba, Japan",1674098723797,137.2383,33.7343,11.162
1632,4.6,"Volcano Islands, Japan region",1674092499388,143.0309,25.937,10.0
1633,4.2,"120 km ENE of Hasaki, Japan",1674089923069,141.9726,36.3005,29.911
1634,4.5,"Volcano Islands, Japan region",1674070345565,142.2526,23.473,9.141
1635,4.1,"32 km SSW of Shimo-furano, Japan",1674068466785,142.2161,43.0811,120.209
1636,4.8,"45 km W of Hirara, Japan",1674016406564,124.8538,24.7915,54.834
1637,4.6,"11 km ESE of Hirara, Japan",1674012392922,125.4156,24.7752,35.0
1638,4.3,"Kyushu, Japan",1673962740079,130.9092,30.1983,34.299
1639,4.6,"55 km ESE of Koshima, Japan",1673960369485,131.0606,30.0294,29.959
1640,4.2,"54 km S of Hirara, Japan",1673953611296,125.2224,24.3167,27.627
1641,4.3,"2 km N of Ry?gasaki, Japan",1673941682047,140.1869,35.9262,73.751
1642,4.4,"28 km N of Asahikawa, Japan",1673941076479,142.3651,44.0252,16.949
1643,4.6,"Izu Islands, Japan region",1673923123842,141.018,29.5307,109.102
1644,4.3,"76 km E of Hualien City, Taiwan",1673877778753,122.3511,23.9367,24.153
1645,4.0,Taiwan region,1673877759260,122.4167,23.9258,25.412
1646,4.3,"35 km N of Kushiro, Japan",1673871023935,144.4407,43.2947,129.565
1647,4.2,"Izu Islands, Japan region",1673862154234,138.5131,30.5014,399.856
1648,6.3,"Bonin Islands, Japan region",1673844591935,139.3452,28.9804,405.0
1649,4.5,"52 km ENE of Hirara, Japan",1673835891163,125.7694,25.0131,36.091
1650,4.8,"94 km E of Mutsu, Japan",1673799927414,142.3275,41.165,56.74
1651,5.0,"58 km ENE of Hirara, Japan",1673782654238,125.8117,25.0491,20.179
1652,5.2,"Izu Islands, Japan region",1673757735225,139.1085,29.947,397.967
1653,4.5,"100 km ENE of Miyako, Japan",1673739048136,143.0784,39.8623,31.152
1654,4.3,"75 km E of Jiufen, Taiwan",1673725226385,122.5941,25.1713,185.45
1655,4.2,"274 km SE of Shing?, Japan",1673670022683,138.0176,31.9508,364.209
1656,4.9,"74 km E of Hualien City, Taiwan",1673622157525,122.3377,23.9729,32.749
1657,4.0,"56 km NNE of Nanao, Japan",1673558038958,137.3197,37.4773,9.206
1658,4.3,"Hokkaido, Japan region",1673506016675,141.2351,42.1865,113.791
1659,4.9,"48 km SSE of Hasaki, Japan",1673453978252,141.0673,35.3383,25.83
1660,4.3,"75 km SE of Katsuren-haebaru, Japan",1673421705869,128.3839,25.8265,17.829
1661,4.2,"85 km S of Hualien City, Taiwan",1673412128951,121.4519,23.2218,27.466
1662,3.8,"near the south coast of Honshu, Japan",1673407184834,139.2024,35.4541,24.182
1663,4.1,"46 km SSE of ?funato, Japan",1673337884735,141.9108,38.6783,57.133
1664,4.0,Kuril Islands,1673322882428,149.6617,46.4409,177.748
1665,4.2,"255 km SE of Katsuura, Japan",1673284130474,142.1393,33.4069,10.0
1666,4.2,"68 km SSW of Hualien City, Taiwan",1673263908911,121.3485,23.4009,17.169
1667,4.1,"97 km SSE of Kushiro, Japan",1673253717611,144.7675,42.1468,35.0
1668,4.1,"114 km SE of Shizunai-furukawach?, Japan",1673253477242,143.4264,41.677,37.518
1669,3.6,South Korea,1673195295482,126.2251,37.7593,16.663
1670,4.6,"46 km E of Iwaki, Japan",1673140586095,141.4075,37.0889,42.747
1671,4.3,"off the east coast of Honshu, Japan",1673137963639,142.8207,36.4673,10.0
1672,4.7,"near the east coast of Honshu, Japan",1673102558037,141.643,37.48,47.681
1673,4.2,"51 km SSW of Hualien City, Taiwan",1673090486471,121.3817,23.5553,17.452
1674,4.5,"96 km S of Akkeshi, Japan",1673044049832,144.9987,42.1719,35.0
1675,4.0,northeast of Taiwan,1673027354678,124.1007,25.5883,202.276
1676,4.8,"45 km NNE of Nanao, Japan",1672980243427,137.1761,37.4215,10.0
1677,4.3,"102 km SSE of Hengchun, Taiwan",1672977832567,121.0554,21.1214,10.0
1678,4.4,"153 km W of Naze, Japan",1672949978003,127.9378,28.1765,124.967
1679,4.3,"32 km ENE of Yilan, Taiwan",1672941773211,122.0513,24.8617,10.0
1680,4.4,Taiwan region,1672938696795,122.0714,24.8739,6.473
1681,4.1,"Maug Islands region, Northern Mariana Islands",1672925579471,145.2427,20.2561,125.003
1682,4.3,"29 km SW of Shizunai-furukawach?, Japan",1672905214169,142.0984,42.1538,106.023
1683,4.2,Taiwan,1672894767918,121.5972,23.2178,39.669
1684,3.8,"35 km ENE of Yilan, Taiwan",1672884634424,122.0854,24.8692,10.0
1685,4.2,"4 km NW of Rusutsu, Japan",1672828801804,140.8293,42.7635,150.971
1686,4.4,"Volcano Islands, Japan region",1672739519188,142.9083,23.2472,9.985
1687,4.2,"Volcano Islands, Japan region",1672739141977,142.8169,23.6068,35.0
1688,5.1,"86 km NE of Miyako, Japan",1672729715706,142.6435,40.2108,35.0
1689,5.2,"Izu Islands, Japan region",1672700473831,141.7623,31.1665,10.0
1690,4.4,"4 km S of Iwai, Japan",1672685246446,139.9001,36.009,98.487
1691,4.5,"152 km ESE of Iwaki, Japan",1672674976023,142.4842,36.5797,25.237
1692,4.2,"13 km ESE of Miyazaki, Japan",1672673835905,131.5447,31.8534,47.985
1693,4.4,"Volcano Islands, Japan region",1672649630071,142.4252,23.5489,10.0
1694,4.2,"43 km NNW of Shimokizukuri, Japan",1672648446753,140.2171,41.1875,155.599
1695,4.5,"11 km ENE of Hualien City, Taiwan",1672640952522,121.7126,24.0154,29.844
1696,4.4,"Hokkaido, Japan region",1672636835700,142.5635,41.9737,69.253
1697,4.3,Sea of Japan,1672615658422,135.2387,37.051,369.061
1698,4.5,"Izu Islands, Japan region",1672610108183,140.9507,31.3366,56.524
1699,4.1,"73 km SW of Yonakuni, Japan",1672562826399,122.5711,23.9374,31.485
1700,4.5,"103 km S of Yudomari, Japan",1672455704529,130.4746,29.2989,35.861
1701,4.5,"Bonin Islands, Japan region",1672418688356,141.2072,27.0439,14.666
1702,4.4,"5 km ENE of Sakai, Japan",1672409406152,139.8576,36.1139,56.826
1703,4.2,"Volcano Islands, Japan region",1672400645103,143.5299,22.1303,139.615
1704,4.0,"107 km S of Yudomari, Japan",1672398019549,130.3861,29.2691,38.774
1705,4.2,"Maug Islands region, Northern Mariana Islands",1672297677101,144.4787,20.4783,10.599
1706,4.4,"104 km S of Yudomari, Japan",1672276606316,130.4675,29.2893,35.0
1707,4.5,"112 km S of Koshima, Japan",1672274936583,130.5579,29.216,35.0
1708,5.1,"Ryukyu Islands, Japan",1672274163050,130.6175,29.208,30.539
1709,4.3,"79 km WNW of Rumoi, Japan",1672266375077,140.7171,44.1862,10.105
1710,4.3,"4 km SSE of Aki, Japan",1672246029471,133.9125,33.4622,30.087
1711,5.2,"111 km SSE of Kuril’sk, Russia",1672213489736,148.6289,44.3818,35.0
1712,4.6,"Maug Islands region, Northern Mariana Islands",1672211834952,144.6967,20.7815,147.523
1713,4.6,"80 km SE of Ishinomaki, Japan",1672167077408,141.8199,37.821,57.41
1714,4.7,east of the Kuril Islands,1672162426455,148.0449,43.9419,69.428
1715,4.3,"60 km E of Ishinomaki, Japan",1672152491854,141.9852,38.3241,72.059
1716,4.4,"8 km SE of Kimitsu, Japan",1672099774247,139.9209,35.2898,68.741
1717,4.0,"Volcano Islands, Japan region",1672099060632,143.7321,23.6707,10.0
1718,4.5,"85 km ENE of Namie, Japan",1672098274503,141.9524,37.6393,38.891
1719,4.6,Taiwan region,1672095381473,122.5108,23.798,23.668
1720,4.3,"Izu Islands, Japan region",1672074621188,142.2391,29.6,10.0
1721,5.0,"Izu Islands, Japan region",1672056358372,142.239,30.2172,10.0
1722,4.3,"Bonin Islands, Japan region",1672023756626,140.4691,26.9998,220.541
1723,4.0,"69 km SSE of Ishinomaki, Japan",1671901946256,141.7036,37.8814,55.362
1724,5.5,"Bonin Islands, Japan region",1671870941508,138.8056,28.2943,519.989
1725,4.6,Kuril Islands,1671845991619,148.0394,44.2681,46.904
1726,4.8,"79 km E of Yujing, Taiwan",1671830278243,121.2371,23.099,11.847
