,Magnitude,Place,Time,Longitude,Latitude,Depth
7362,5.2,"58 km E of Shizunai-furukawach?, Japan",1546110510410,143.079,42.3513,52.0
7361,4.7,"Bonin Islands, Japan region",1546127519420,141.3629,27.2011,96.29
7360,4.5,"Izu Islands, Japan region",1546130151930,141.1837,30.8246,54.7
7359,4.5,Mariana Islands region,1546138292520,145.9794,21.4701,10.0
7358,4.2,"3 km SE of Zama, Japan",1546146971630,139.4172,35.4631,112.47
7357,4.7,Sea of Japan,1546179995110,133.8402,38.3792,431.81
7356,4.6,"Volcano Islands, Japan region",1546231236410,143.8029,23.4479,10.0
7355,4.7,"109 km ESE of Katsuren-haebaru, Japan",1546263231820,128.8721,25.9291,10.0
7354,5.1,"38 km E of Namie, Japan",1546265425440,141.4337,37.4904,44.89
7353,4.3,"near the east coast of Honshu, Japan",1546293216970,140.7182,35.636,55.2
7352,4.4,"3 km S of Sakura, Japan",1546380338960,140.2344,35.6831,66.24
7351,4.5,"145 km E of Yamada, Japan",1546441876070,143.6408,39.4417,21.01
7350,4.7,"2 km NE of ?muta, Japan",1546506628440,130.4705,33.0514,10.0
7349,4.7,"107 km N of Ishigaki, Japan",1546529675920,124.1513,25.3139,128.63
7348,4.8,"62 km ESE of Yujing, Taiwan",1546538570140,121.0375,22.9278,10.0
7347,4.0,"Izu Islands, Japan region",1546548165260,138.0987,30.3888,451.33
7346,4.4,"79 km ESE of Yujing, Taiwan",1546556361850,121.1959,22.9,5.78
7345,4.4,Mariana Islands region,1546616770490,143.5642,21.9008,104.24
7344,4.3,"233 km SSE of Shimoda, Japan",1546639507080,140.1248,32.8198,98.35
7343,4.5,"southwestern Ryukyu Islands, Japan",1546654957400,123.3178,23.8768,21.01
7342,4.6,"7 km E of Ibusuki, Japan",1546669938170,130.7241,31.2327,115.3
7341,5.7,"Volcano Islands, Japan region",1546728854440,144.5691,25.8233,14.28
7340,4.3,"27 km ENE of Yonakuni, Japan",1546732255520,122.7729,24.3442,56.52
7339,4.7,"33 km NE of Wakuya, Japan",1546763650220,141.4426,38.7217,99.75
7338,4.3,"178 km SE of Katsuura, Japan",1546804968170,141.8285,34.1353,10.0
7337,4.1,"Izu Islands, Japan region",1546819546590,138.8114,30.4445,430.74
7336,4.2,"206 km ESE of Yamada, Japan",1546823665020,144.2518,38.965,10.0
7335,4.4,"Bonin Islands, Japan region",1546826326020,142.3788,28.9158,19.29
7334,4.5,"116 km SE of Shizunai-furukawach?, Japan",1546842824280,143.1673,41.4725,34.96
7333,4.1,"269 km N of Kuril’sk, Russia",1546867378410,147.8005,47.6502,372.53
7332,4.6,"135 km ENE of Naze, Japan",1546870923580,130.7651,28.8211,10.0
7331,4.9,"120 km ENE of Naze, Japan",1546871043710,130.5334,28.931,10.0
7330,4.6,"12 km SSW of Kamogawa, Japan",1546878926260,140.0285,35.0039,46.82
7329,4.3,"Izu Islands, Japan region",1546943481250,142.4909,29.0095,10.0
7328,4.9,"87 km S of Hualien City, Taiwan",1546949804640,121.6463,23.1861,22.57
7327,6.3,"16 km SSE of Nishinoomote, Japan",1546951170950,131.0441,30.5872,35.0
7326,4.3,"13 km SSW of Nishinoomote, Japan",1546960940770,130.9653,30.6182,37.56
7325,4.5,"Bonin Islands, Japan region",1546964729800,142.448,28.9962,10.0
7324,4.2,"27 km N of Enzan, Japan",1546992094140,138.7589,35.9513,154.31
7323,4.7,"Bonin Islands, Japan region",1547008418770,140.752,28.195,169.54
7322,4.2,"35 km NNE of Miyazu, Japan",1547016581360,135.3472,35.8282,353.85
7321,4.0,"Izu Islands, Japan region",1547146581200,142.9343,29.0801,10.0
7320,4.3,"Izu Islands, Japan region",1547160088140,137.6313,30.7321,481.0
7319,4.3,Mariana Islands region,1547324216530,143.0665,21.5927,336.74
7318,4.5,"Izu Islands, Japan region",1547364815770,138.7955,30.0724,426.24
7317,4.5,"20 km SE of Namie, Japan",1547376842030,141.1411,37.3396,42.78
7316,4.9,"38 km SE of Namie, Japan",1547381685500,141.3582,37.2822,10.0
7315,4.4,"92 km ENE of Donggang, Taiwan",1547404102190,121.302,22.731,10.0
7314,5.0,"11 km NW of Ishige, Japan",1547439821040,139.8748,36.1902,53.43
7313,4.1,"206 km ESE of Yamada, Japan",1547496952930,144.2672,38.9976,10.0
7312,4.5,"178 km SSE of Katsuura, Japan",1547551628570,141.1944,33.7155,35.0
7311,4.5,"Bonin Islands, Japan region",1547590218390,141.6031,28.9996,49.0
7310,4.2,"79 km SSW of Shikotan, Russia",1547595297650,146.5125,43.0994,42.14
7309,4.3,"80 km NE of Otrada, Russia",1547640713890,146.4234,44.6706,168.51
7308,4.8,"38 km SSE of Shizunai-furukawach?, Japan",1547691817060,142.5733,42.0217,63.72
7307,4.2,"16 km SE of Makurazaki, Japan",1547711966760,130.4412,31.1623,155.24
7306,4.1,Mariana Islands region,1547733758240,143.0863,21.6372,287.79
7305,4.2,"273 km SSE of Tateyama, Japan",1547746066580,140.5193,32.5803,72.23
7304,5.1,"4 km SSE of Itako, Japan",1547815584200,140.5698,35.8998,49.97
7303,4.8,"82 km ENE of Hachinohe, Japan",1547841843180,142.3808,40.8238,46.29
7302,4.4,"Volcano Islands, Japan region",1547899708060,144.883,22.8068,10.0
7301,4.2,"75 km SW of Yonakuni, Japan",1547903705090,122.4815,23.9825,40.56
7300,4.2,"147 km SSW of Ishigaki, Japan",1547929991860,123.4788,23.1687,10.0
7299,4.3,"87 km ENE of Hachinohe, Japan",1548030264950,142.4587,40.79,35.0
7298,4.2,northeast of Taiwan,1548057554170,124.7112,25.5776,187.91
7297,4.7,"Izu Islands, Japan region",1548070236090,141.878,29.0221,28.69
7296,4.3,"17 km ESE of Kashima-shi, Japan",1548108249000,140.8287,35.9289,53.99
7295,4.1,"59 km ENE of Misawa, Japan",1548111036370,142.052,40.8658,56.73
7294,4.7,"76 km ENE of Hengchun, Taiwan",1548127167060,121.465,22.1646,24.38
7293,4.5,"73 km ENE of Naze, Japan",1548149176380,130.1651,28.6395,35.0
7292,4.1,"15 km WNW of ?funato, Japan",1548279299340,141.5705,39.1446,108.0
7291,4.1,"87 km SSE of Fukuech?, Japan",1548329772690,129.1289,31.9498,10.0
7290,4.8,"32 km NNE of Nago, Japan",1548332117740,128.1405,26.8729,42.25
7289,4.6,"Bonin Islands, Japan region",1548374218740,143.3464,26.9503,10.0
7288,4.9,"61 km SE of Koseda, Japan",1548391701220,131.1545,30.0438,10.0
7287,4.6,"79 km SSE of Fukuech?, Japan",1548394897480,129.1417,32.028,10.0
7286,4.1,"8 km SSW of Tomakomai, Japan",1548402423110,141.5785,42.5627,125.82
7285,4.8,"40 km SSE of Nishinoomote, Japan",1548451366690,131.1241,30.3857,35.0
7284,4.4,"3 km SSW of Mooka, Japan",1548462690360,140.0041,36.4011,114.63
7283,4.3,"6 km S of Makurazaki, Japan",1548472145680,130.3128,31.2125,160.0
7282,4.4,"9 km E of ?muta, Japan",1548479793830,130.5567,33.0377,10.0
7281,5.5,"64 km ESE of Hachinohe, Japan",1548490983140,142.2224,40.3332,48.24
7280,4.9,"113 km S of Yudomari, Japan",1548510382580,130.4663,29.21,53.32
7279,4.9,"127 km ESE of Katsuren-haebaru, Japan",1548543016160,129.0367,25.8613,10.0
7278,4.8,"55 km S of Hirara, Japan",1548560625050,125.2179,24.3085,35.0
7277,4.3,"114 km S of Hirara, Japan",1548561594190,125.5133,23.7873,35.0
7276,4.9,"58 km S of Hirara, Japan",1548591601400,125.2453,24.2778,23.95
7275,4.1,"12 km SSE of K?ya, Japan",1548689941440,135.6633,34.1087,421.99
7274,5.2,"71 km ESE of ?hara, Japan",1548733346710,141.0902,34.9588,35.0
7273,4.4,"116 km ENE of Nago, Japan",1548814910180,128.9968,27.147,35.0
7272,5.3,"94 km ESE of Hualien City, Taiwan",1548825695900,122.4948,23.7346,24.94
7271,5.0,"25 km SW of Hengchun, Taiwan",1548861292090,120.5791,21.831,10.0
7270,4.7,"Volcano Islands, Japan region",1548889633590,143.0494,23.7813,10.0
7269,4.1,"63 km SSE of Toba, Japan",1548906099120,137.1664,33.9762,339.99
7268,5.1,Mariana Islands region,1548958633400,143.8304,21.4475,10.0
7267,5.0,Mariana Islands region,1548962080380,143.7973,21.4041,10.0
7266,5.1,Mariana Islands region,1549014056910,144.3564,21.4461,10.0
7265,4.9,Mariana Islands region,1549027940010,143.5945,21.2996,10.0
7264,5.0,Mariana Islands region,1549032676380,144.0814,21.4117,10.0
7263,4.4,"145 km E of Miyako, Japan",1549047609150,143.6192,39.8199,10.0
7262,4.0,"144 km E of Miyako, Japan",1549047922400,143.616,39.7955,24.2
7261,4.3,"Izu Islands, Japan region",1549062255850,137.5201,31.0412,497.49
7260,5.0,"31 km SE of Hasaki, Japan",1549134612770,141.106,35.5563,32.83
7259,4.8,"34 km E of Iwaki, Japan",1549155675270,141.2681,37.1023,56.16
7258,4.5,"Volcano Islands, Japan region",1549232016960,144.7537,25.8032,10.0
7257,4.1,"199 km NE of Kuril’sk, Russia",1549244287880,149.5185,46.6136,193.69
7256,4.9,Mariana Islands region,1549295377920,144.8352,21.1824,85.32
7255,4.1,"15 km ESE of Shikotan, Russia",1549302045670,146.8899,43.7284,60.33
7254,4.3,"Bonin Islands, Japan region",1549303699180,139.6991,28.6843,455.99
7253,4.8,"187 km SSE of Katsuura, Japan",1549333200230,141.0803,33.5823,52.83
7252,4.4,"59 km E of Ishinomaki, Japan",1549349872140,141.9783,38.3356,51.14
7251,4.7,"54 km ESE of Hasaki, Japan",1549385565170,141.3404,35.4678,36.74
7250,4.9,"81 km ENE of Nishinoomote, Japan",1549385987130,131.8165,30.9281,10.0
7249,4.8,"65 km SE of Ishigaki, Japan",1549451492710,124.6371,23.9495,29.51
7248,4.4,"139 km SE of Ishigaki, Japan",1549463429470,125.2146,23.5406,10.0
7247,4.4,"54 km E of Yamada, Japan",1549474730230,142.5736,39.5451,39.63
7246,5.3,Mariana Islands region,1549475086110,146.1047,21.4004,8.93
7245,4.9,"144 km SSW of Kushiro, Japan",1549526272519,143.932,41.7156,15.18
7244,4.4,"17 km NNE of Yujing, Taiwan",1549558323260,120.5014,23.2827,10.0
7243,4.6,"168 km E of Nago, Japan",1549561651970,129.6758,26.6242,10.0
7242,4.4,"250 km SSE of Ishigaki, Japan",1549565538540,125.4804,22.4365,10.0
7241,4.3,"18 km N of Shizuoka, Japan",1549575251630,138.3446,35.1487,26.34
7240,4.6,"Volcano Islands, Japan region",1549610769280,142.5934,24.9562,10.0
7239,4.9,"30 km SW of Yuzhno-Kurilsk, Russia",1549679062070,145.5657,43.8606,115.99
7238,3.5,"11 km NW of Taipei, Taiwan",1549743178160,121.4648,25.1264,9.03
7237,4.0,"159 km SSE of Shimoda, Japan",1549750103180,139.5251,33.3223,170.53
7236,4.1,"34 km ESE of Hachinohe, Japan",1549760063140,141.8962,40.4145,60.66
7235,4.2,"42 km ENE of Iwaki, Japan",1549762208300,141.3457,37.1286,10.0
7234,4.5,Mariana Islands region,1549770846300,143.4762,21.1828,140.51
7233,4.9,"19 km SSE of Naze, Japan",1549776864860,129.529,28.1937,36.3
7232,4.4,"13 km SSE of Shiraoi, Japan",1549814356140,141.4181,42.4351,109.48
7231,4.3,"Volcano Islands, Japan region",1549920974380,141.791,24.0452,74.34
7230,4.9,"Izu Islands, Japan region",1549927609130,142.3814,31.0219,10.0
7229,4.2,"31 km NW of Nayoro, Japan",1549983344320,142.1357,44.5087,233.8
7228,4.5,"59 km NW of Yonakuni, Japan",1549989540260,122.5829,24.8414,11.38
7227,4.6,"29 km S of Hualien City, Taiwan",1549995781920,121.6306,23.7144,7.78
7226,4.2,"79 km NE of Hasaki, Japan",1550004054760,141.4852,36.2138,45.56
7225,4.6,Mariana Islands region,1550083264050,144.3857,21.4254,80.36
7224,4.2,"157 km NW of Hirara, Japan",1550094557880,124.1584,25.7761,218.5
7223,4.2,"83 km SE of Hasaki, Japan",1550106944630,141.4918,35.2063,35.0
7222,4.5,"75 km SSE of Toba, Japan",1550108745750,137.0948,33.8388,359.0
7221,4.6,"Bonin Islands, Japan region",1550112191910,141.9561,28.0632,35.0
7220,4.3,"51 km NNW of Otrada, Russia",1550129125690,145.6131,44.4996,44.61
7219,4.6,"Volcano Islands, Japan region",1550201699180,141.4418,24.9958,95.17
7218,4.6,"28 km SE of Hualien City, Taiwan",1550239687063,121.779,23.7734,43.26
7217,4.2,"45 km NW of Yonakuni, Japan",1550241870760,122.6409,24.7088,102.37
7216,4.5,"Bonin Islands, Japan region",1550257690180,141.6857,28.5693,40.56
7215,4.5,northeast of Taiwan,1550294345600,124.6205,25.1268,10.0
7214,4.9,"68 km NNW of Hirara, Japan",1550307995880,124.9617,25.3345,18.47
7213,5.1,"62 km NNW of Hirara, Japan",1550311288340,125.0026,25.2928,10.0
7212,4.4,"77 km NW of Hirara, Japan",1550354638730,124.6718,25.1971,10.0
7211,4.8,"83 km NW of Hirara, Japan",1550369619880,124.6278,25.2468,10.0
7210,4.0,"Volcano Islands, Japan region",1550392880220,143.5026,25.2605,10.0
7209,4.8,"119 km ESE of Kitaibaraki, Japan",1550431283441,141.9953,36.394,20.17
7208,5.0,"28 km NNE of Basco, Philippines",1550435816890,122.1168,20.6674,169.04
7207,4.5,"Izu Islands, Japan region",1550448236990,137.106,30.8652,494.63
7206,4.5,"Izu Islands, Japan region",1550448336330,137.1228,30.8487,489.28
7205,4.6,"72 km NNW of Hirara, Japan",1550475138130,125.0474,25.4181,10.0
7204,4.2,"Izu Islands, Japan region",1550476871500,138.4744,30.4657,422.19
7203,4.3,"56 km E of Miyako, Japan",1550490099230,142.5938,39.7336,35.0
7202,4.6,"34 km SE of Naze, Japan",1550563795790,129.732,28.149,10.0
7201,4.6,"11 km WSW of ?machi, Japan",1550577852260,137.7487,36.4612,10.0
7200,4.6,"26 km S of ?funato, Japan",1550593495080,141.6817,38.8347,71.29
7199,4.9,"71 km E of Naze, Japan",1550632722320,130.2065,28.2852,10.0
7198,5.0,"53 km ENE of Naze, Japan",1550715098040,129.9815,28.5622,10.0
7197,4.3,"Izu Islands, Japan region",1550720833650,141.8249,32.2522,10.0
7196,5.4,"25 km ESE of Chitose, Japan",1550751760100,141.9473,42.76,28.0
7195,4.5,"Bonin Islands, Japan region",1550811421037,140.4495,26.2113,10.0
7194,4.3,"18 km E of Chitose, Japan",1550855005420,141.8834,42.8141,35.0
7193,4.5,"7 km ESE of Nagasaki, Japan",1550899851680,129.9579,32.719,10.0
7192,4.4,"89 km E of Iwaki, Japan",1550904539310,141.8901,37.0251,42.72
7191,4.4,"87 km E of Namie, Japan",1550968399480,141.987,37.4982,26.19
7190,4.6,"127 km E of Shikotan, Russia",1551106195480,148.2896,43.9791,35.0
7189,5.0,"20 km SSW of Kuril’sk, Russia",1551114833860,147.7935,45.0483,104.71
7188,4.3,"45 km SE of Tateyama, Japan",1551183640648,140.1794,34.6657,66.43
7187,4.2,"23 km ESE of Kitaibaraki, Japan",1551223063070,141.001,36.7298,50.61
7186,4.9,"67 km ESE of Ishinomaki, Japan",1551228952290,142.0529,38.2916,35.0
7185,4.2,"269 km E of Iwaki, Japan",1551282884790,143.8629,36.6242,10.0
7184,4.5,"162 km E of Nago, Japan",1551299986660,129.6158,26.5741,10.0
7183,4.4,"eastern Honshu, Japan",1551312790340,140.3622,40.9339,142.19
7182,4.3,Mariana Islands region,1551348287740,143.4239,21.6958,283.08
7181,4.5,"31 km SE of Hasaki, Japan",1551363445710,141.0626,35.5184,36.5
7180,4.6,"119 km NE of Nago, Japan",1551376341140,128.6674,27.4998,35.0
7179,4.4,"37 km SE of Takahagi, Japan",1551474205570,141.0643,36.526,42.55
7178,4.8,"Izu Islands, Japan region",1551487664150,142.2525,30.8634,12.12
7177,5.9,"187 km SE of Nemuro, Japan",1551496974088,146.894,41.9469,18.73
7176,4.6,"183 km NE of Kuril’sk, Russia",1551513968800,149.7916,46.1831,173.63
7175,5.4,"Izu Islands, Japan region",1551541913110,142.0072,30.8682,10.0
7174,4.9,"Volcano Islands, Japan region",1551544441140,143.7759,22.2659,109.86
7173,4.5,"63 km NW of Basco, Philippines",1551558865560,121.5891,20.8965,61.7
7172,4.1,"89 km SE of Kushiro, Japan",1551576826530,145.2153,42.4602,35.0
7171,4.4,"71 km ESE of Koseda, Japan",1551598786950,131.3258,30.1172,10.0
7170,4.0,"Bonin Islands, Japan region",1551711496760,139.3928,28.8894,460.78
7169,4.0,"Izu Islands, Japan region",1551776914180,139.3572,29.2645,402.55
7168,4.4,"131 km NNE of Kuril’sk, Russia",1551784608850,148.6406,46.2836,58.41
7167,4.1,"Izu Islands, Japan region",1551821787110,142.1177,31.3764,10.0
7166,4.4,"108 km NE of Naze, Japan",1551881091050,130.1729,29.1339,32.11
7165,4.0,"19 km SE of ?funato, Japan",1551897827370,141.849,38.9272,49.66
7164,4.9,"41 km S of ?funato, Japan",1551900361270,141.6366,38.7072,65.54
7163,5.0,"Volcano Islands, Japan region",1551900567310,143.839,23.1554,10.0
7162,4.6,"Bonin Islands, Japan region",1551901833620,141.1579,26.0517,84.44
7161,4.2,"Izu Islands, Japan region",1551910425830,142.3876,30.7924,10.0
7160,4.4,"34 km SSW of Anan, Japan",1551925236951,134.5467,33.6204,24.13
7159,4.9,"135 km SSW of Hengchun, Taiwan",1551930541820,120.3393,20.8432,10.0
7158,4.8,"Izu Islands, Japan region",1551958298980,141.411,30.4405,45.34
7157,4.3,"83 km S of Kushiro, Japan",1551989590480,144.414,42.2198,40.12
7156,4.0,"Volcano Islands, Japan region",1551994791985,142.4912,25.1765,250.12
7155,5.4,"89 km NE of Hengchun, Taiwan",1552012334543,121.4571,22.4595,13.0
7154,4.3,"Izu Islands, Japan region",1552017953450,142.6206,29.1813,10.0
7153,4.5,"3 km E of ?gaki, Japan",1552061283500,136.66,35.3497,43.95
7152,4.2,"180 km SE of Hirara, Japan",1552090087300,126.6974,23.7865,10.0
7151,4.8,"Izu Islands, Japan region",1552100821760,142.0933,30.5325,10.0
7150,4.5,"Izu Islands, Japan region",1552126056400,139.496,29.3259,385.73
7149,4.0,"46 km NE of Jiufen, Taiwan",1552127532150,122.1691,25.4046,258.35
7148,4.3,"Bonin Islands, Japan region",1552211062531,140.0155,27.902,339.38
7147,5.1,"123 km SSE of Kuril’sk, Russia",1552211533170,148.2887,44.159,38.26
7146,5.7,"133 km E of Iwaki, Japan",1552237852490,142.3585,36.8322,13.0
7145,4.9,"131 km E of Iwaki, Japan",1552238655859,142.3407,36.8352,10.0
7144,4.7,"124 km E of Iwaki, Japan",1552239583940,142.2776,36.9948,10.0
7143,5.0,"142 km ESE of Iwaki, Japan",1552243422730,142.4287,36.7315,10.0
7142,4.9,"6 km SE of Kihoku-ch?, Japan",1552286271858,132.7262,33.2135,44.21
7141,4.6,"131 km E of Iwaki, Japan",1552292450080,142.3462,36.8657,10.0
7140,4.5,"153 km ESE of Iwaki, Japan",1552292823964,142.4744,36.5144,10.0
7139,4.5,"133 km ESE of Iwaki, Japan",1552293102583,142.3486,36.8149,10.0
7138,5.2,"Volcano Islands, Japan region",1552296827697,141.4623,25.6001,15.45
7137,4.3,"92 km ESE of Ishinomaki, Japan",1552415516702,142.3379,38.2431,36.45
7136,4.6,"8 km SSE of Jiufen, Taiwan",1552421955137,121.8678,25.0331,137.13
7135,4.7,"42 km S of Hualien City, Taiwan",1552451555385,121.5798,23.5894,30.66
7134,4.5,"115 km ESE of Iwaki, Japan",1552452306863,142.1535,36.8386,30.16
7133,5.2,"22 km ESE of Anan, Japan",1552452529334,134.8565,33.8114,37.25
7132,4.4,"Izu Islands, Japan region",1552478184051,142.3071,30.5833,10.0
7131,4.0,"222 km NW of Nanao, Japan",1552509347369,135.1589,38.4434,378.12
7130,4.6,"95 km E of Yujing, Taiwan",1552511242930,121.3937,23.0671,16.83
7129,4.6,"Bonin Islands, Japan region",1552542672208,143.0298,28.2884,10.0
7128,4.0,"22 km E of Vostok, Russia",1552551862670,136.1223,46.4226,433.57
7127,4.3,"9 km SSW of Hasaki, Japan",1552564745434,140.7845,35.6579,49.56
7126,4.5,"35 km SE of Namie, Japan",1552625474382,141.2274,37.2243,35.0
7125,4.2,"48 km ESE of Shizunai-furukawach?, Japan",1552646955780,142.9429,42.231,57.48
7124,4.3,"99 km NNE of Ishigaki, Japan",1552658122799,124.3563,25.2206,97.87
7123,4.3,"79 km NE of Otrada, Russia",1552712096190,146.422,44.651,181.67
7122,4.9,"Izu Islands, Japan region",1552714801860,142.0884,30.828,10.0
7121,4.4,"off the east coast of Honshu, Japan",1552723261950,143.3115,39.8405,35.0
7120,4.5,"144 km NE of Mombetsu, Japan",1552784275310,144.5691,45.3199,272.62
7119,4.0,"38 km SSE of Yilan, Taiwan",1552826662940,121.9596,24.4649,20.33
7118,4.7,"191 km ESE of Iwaki, Japan",1552832840600,142.9408,36.5456,10.0
7117,4.7,"191 km ESE of Iwaki, Japan",1552834103420,142.946,36.5651,10.0
7116,4.8,southeast of Taiwan,1552854508584,125.0342,22.9342,10.0
7115,4.4,"95 km ENE of Misawa, Japan",1552863189351,142.4212,41.0312,35.0
7114,4.9,"Volcano Islands, Japan region",1552875951840,143.8525,22.0615,93.35
7113,4.3,"53 km NNE of Naze, Japan",1552901979691,129.6322,28.8303,56.3
7112,4.4,"17 km ESE of Yilan, Taiwan",1552968094237,121.916,24.7076,85.4
7111,4.6,"Volcano Islands, Japan region",1552992626655,146.0304,22.3599,10.0
7110,4.4,"146 km WSW of Naze, Japan",1553087487719,128.0603,27.9717,10.0
7109,4.4,"144 km WSW of Naze, Japan",1553089527789,128.0852,27.9516,10.0
7108,4.6,"118 km SE of Katsuren-haebaru, Japan",1553105837623,128.8089,25.6801,9.91
7107,4.6,Mariana Islands region,1553186616029,144.0535,21.4611,66.06
7106,4.5,"245 km ESE of Namie, Japan",1553227064687,143.6639,36.8798,10.0
7105,4.6,"54 km W of Yonakuni, Japan",1553256349046,122.4633,24.5261,80.53
7104,4.7,"Volcano Islands, Japan region",1553390798441,143.8669,23.1384,10.0
7103,4.1,Mariana Islands region,1553434307720,143.038,21.5306,287.98
7102,4.6,"6 km WNW of K?riyama, Japan",1553538621149,140.3141,37.4211,99.44
7101,4.6,"Izu Islands, Japan region",1553594993579,141.6895,31.1688,10.0
7100,5.2,"45 km E of Takanabe, Japan",1553645482461,131.9791,32.1572,16.55
7099,4.6,"59 km ESE of Takanabe, Japan",1553647200090,132.1035,31.9941,10.0
7098,5.3,"57 km E of Takanabe, Japan",1553668683640,132.1049,32.1507,19.0
7097,4.1,"45 km ENE of Jiufen, Taiwan",1553696358898,122.2205,25.3332,220.29
7096,4.2,"55 km NNE of Naze, Japan",1553728360780,129.716,28.8205,35.0
7095,4.8,"66 km SE of Obihiro, Japan",1553739419500,143.6578,42.4238,82.83
7094,4.5,"255 km SSE of Katsuura, Japan",1553740629076,141.213,32.967,35.0
7093,4.7,"Izu Islands, Japan region",1553771279143,141.3084,31.228,35.0
7092,4.6,"229 km NW of Nanao, Japan",1553784929106,135.1417,38.5212,378.55
7091,4.6,"110 km ESE of Namie, Japan",1553805534626,142.1739,37.1542,22.4
7090,4.6,"Izu Islands, Japan region",1553814295870,141.1124,29.5223,73.93
7089,4.5,"26 km ENE of Iwaki, Japan",1553829859562,141.1383,37.1658,35.0
7088,4.6,"40 km ESE of Hitachi, Japan",1553849249986,141.0448,36.4251,45.12
